elapsed_s,latency_ms,fase
52.238,2.802,1
52.307,5.771,1
52.307,6.019,1
52.363,3.085,1
52.364,3.328,1
52.366,2.864,1
52.366,3.083,1
52.369,2.818,1
52.369,2.894,1
52.435,3.516,1
52.435,3.573,1
52.458,2.977,1
52.458,3.120,1
52.460,2.530,1
52.460,2.767,1
52.479,3.444,1
52.480,3.703,1
52.481,2.516,1
52.481,2.696,1
52.484,2.683,1
52.484,2.730,1
52.494,3.776,1
52.494,3.853,1
52.503,2.957,1
52.503,3.114,1
52.504,2.160,1
52.504,2.207,1
52.507,2.656,1
52.507,2.777,1
52.510,3.668,1
52.510,3.885,1
52.512,2.606,1
52.512,2.761,1
52.514,2.098,1
52.514,2.321,1
52.532,2.931,1
52.532,3.075,1
52.535,2.582,1
52.535,2.643,1
52.538,2.826,1
52.538,2.906,1
52.541,2.541,1
52.541,3.010,1
52.573,3.326,1
52.573,3.607,1
52.581,3.246,1
52.581,3.333,1
52.582,2.667,1
52.583,3.354,1
52.585,2.292,1
52.585,2.455,1
52.587,2.203,1
52.588,2.327,1
52.598,4.007,1
52.598,4.106,1
52.598,2.803,1
52.598,2.901,1
52.632,3.242,1
52.632,3.312,1
52.643,3.665,1
52.644,3.845,1
52.666,3.319,1
52.666,3.399,1
52.668,2.602,1
52.668,2.662,1
52.731,4.530,1
52.731,4.822,1
52.767,2.833,1
52.769,4.053,1
52.770,3.110,1
52.770,3.288,1
52.773,2.825,1
52.773,2.918,1
52.775,3.304,1
52.775,3.590,1
52.794,2.528,1
52.795,2.761,1
52.809,14.707,1
52.809,15.342,1
52.812,16.269,1
52.812,16.347,1
52.821,3.606,1
52.821,3.724,1
52.826,3.534,1
52.827,3.948,1
52.829,2.821,1
52.829,3.016,1
52.831,2.518,1
52.831,2.608,1
52.837,6.587,1
52.837,6.882,1
52.842,3.460,1
52.842,3.652,1
52.846,4.404,1
52.846,4.471,1
52.939,4.290,1
52.939,4.528,1
52.951,2.948,1
52.952,3.115,1
52.953,2.991,1
52.953,3.105,1
52.961,3.554,1
52.961,3.639,1
52.962,1.959,1
52.962,2.080,1
52.965,2.767,1
52.965,2.822,1
52.969,3.018,1
52.969,3.083,1
52.976,3.398,1
52.976,3.471,1
52.978,2.147,1
52.978,2.191,1
52.994,3.512,1
52.994,3.741,1
52.996,2.906,1
52.996,2.951,1
53.062,4.439,1
53.062,4.678,1
53.067,2.912,1
53.067,2.971,1
53.067,1.826,1
53.068,1.969,1
53.069,2.470,1
53.070,2.676,1
53.179,6.484,1
53.179,6.691,1
53.183,3.584,1
53.184,3.764,1
53.209,4.837,1
53.209,4.920,1
53.224,2.989,1
53.224,3.084,1
53.235,6.472,1
53.236,7.238,1
53.239,4.170,1
53.239,4.419,1
53.241,2.417,1
53.241,2.476,1
53.251,7.025,1
53.251,7.126,1
53.318,3.424,1
53.318,3.655,1
53.331,2.878,1
53.332,3.081,1
53.334,3.226,1
53.334,3.503,1
53.370,2.877,1
53.370,3.044,1
53.380,2.995,1
53.381,3.266,1
53.382,2.048,1
53.382,2.240,1
53.384,2.671,1
53.384,2.870,1
53.394,3.468,1
53.394,3.666,1
53.404,3.456,1
53.404,3.674,1
53.412,4.247,1
53.413,4.469,1
53.516,3.614,1
53.516,3.900,1
53.519,3.372,1
53.519,3.435,1
53.521,3.453,1
53.522,3.684,1
53.540,4.089,1
53.540,4.300,1
53.542,4.339,1
53.542,4.543,1
53.543,3.617,1
53.543,3.687,1
53.569,2.724,1
53.570,2.957,1
53.571,2.446,1
53.572,2.630,1
53.657,3.119,1
53.657,3.460,1
53.659,2.701,1
53.659,2.768,1
53.682,3.114,1
53.682,3.315,1
53.698,3.047,1
53.698,3.294,1
53.700,3.095,1
53.700,3.432,1
53.703,2.864,1
53.703,3.084,1
53.768,3.079,1
53.768,3.362,1
53.770,3.829,1
53.771,4.023,1
53.773,3.440,1
53.773,3.500,1
53.777,4.450,1
53.777,4.567,1
53.781,4.022,1
53.781,4.148,1
53.826,3.912,1
53.826,3.996,1
53.829,3.435,1
53.829,3.625,1
53.846,3.752,1
53.846,4.583,1
53.848,3.501,1
53.849,4.521,1
53.864,4.584,1
53.864,4.665,1
53.874,3.964,1
53.875,4.184,1
53.879,3.966,1
53.879,4.045,1
53.895,3.193,1
53.896,3.384,1
53.901,5.115,1
53.901,5.175,1
53.901,2.735,1
53.901,2.851,1
53.905,3.184,1
53.905,3.339,1
53.907,2.383,1
53.907,2.519,1
53.929,4.308,1
53.929,4.477,1
53.937,4.084,1
53.937,4.171,1
53.939,2.952,1
53.940,3.104,1
53.942,3.143,1
53.942,3.221,1
53.988,3.073,1
53.989,3.256,1
54.005,2.833,1
54.005,3.074,1
54.022,3.820,1
54.022,3.949,1
54.024,3.045,1
54.025,3.283,1
54.026,2.253,1
54.026,2.395,1
54.027,2.396,1
54.028,2.490,1
54.030,3.203,1
54.030,3.434,1
54.040,3.051,1
54.040,3.233,1
54.042,2.405,1
54.042,2.692,1
54.044,3.142,1
54.045,3.390,1
54.055,3.102,1
54.056,3.317,1
54.105,3.442,1
54.106,3.706,1
54.113,4.387,1
54.113,4.465,1
54.133,3.671,1
54.134,3.891,1
54.135,2.418,1
54.135,2.609,1
54.138,2.339,1
54.138,2.508,1
54.223,3.738,1
54.223,3.928,1
54.234,4.252,1
54.235,4.475,1
54.286,2.845,1
54.286,2.949,1
54.289,2.428,1
54.289,2.624,1
54.319,4.181,1
54.319,4.477,1
54.319,3.070,1
54.319,3.206,1
54.376,4.439,1
54.376,4.791,1
54.380,5.044,1
54.380,5.219,1
54.402,3.312,1
54.402,3.542,1
54.405,3.318,1
54.405,3.398,1
54.440,4.368,1
54.440,4.426,1
54.451,2.672,1
54.451,2.873,1
54.453,3.257,1
54.453,3.409,1
54.468,2.883,1
54.468,2.969,1
54.514,2.974,1
54.514,3.303,1
54.516,2.880,1
54.516,2.940,1
54.520,2.835,1
54.520,2.950,1
54.522,2.213,1
54.522,2.470,1
54.524,2.643,1
54.524,2.710,1
54.606,4.689,1
54.606,4.779,1
54.617,3.080,1
54.617,3.170,1
54.618,2.147,1
54.618,2.291,1
54.620,2.606,1
54.620,2.678,1
54.658,2.933,1
54.658,3.149,1
54.660,2.317,1
54.660,2.451,1
54.662,2.553,1
54.662,2.808,1
54.708,4.668,1
54.708,4.747,1
54.712,4.972,1
54.713,5.078,1
54.720,3.634,1
54.720,3.770,1
54.751,3.881,1
54.751,4.194,1
54.753,3.233,1
54.753,3.310,1
54.755,2.642,1
54.755,2.779,1
54.758,3.348,1
54.758,3.507,1
54.760,2.703,1
54.760,2.787,1
54.770,2.944,1
54.770,3.013,1
54.772,2.339,1
54.772,2.638,1
54.781,3.296,1
54.782,3.600,1
54.783,3.388,1
54.783,3.445,1
54.785,2.346,1
54.786,2.525,1
54.792,2.845,1
54.792,2.906,1
54.814,3.459,1
54.814,3.725,1
54.817,3.724,1
54.817,3.779,1
54.818,2.652,1
54.819,2.700,1
54.822,3.015,1
54.823,3.177,1
54.825,3.436,1
54.825,3.480,1
54.876,3.253,1
54.876,3.367,1
54.891,4.620,1
54.891,4.685,1
54.891,2.966,1
54.891,3.004,1
54.895,3.815,1
54.895,3.913,1
54.897,2.982,1
54.898,3.192,1
54.925,3.907,1
54.925,4.063,1
54.948,4.170,1
54.948,4.378,1
54.950,3.005,1
54.950,3.068,1
54.953,2.993,1
54.953,3.051,1
54.965,3.451,1
54.965,3.683,1
54.976,3.299,1
54.976,3.499,1
55.013,3.972,1
55.014,4.201,1
55.024,3.512,1
55.025,3.741,1
55.026,2.645,1
55.026,2.736,1
55.034,3.448,1
55.034,3.675,1
55.036,2.493,1
55.036,2.659,1
55.066,3.071,1
55.066,3.291,1
55.068,2.479,1
55.068,2.746,1
55.100,5.266,1
55.100,5.443,1
55.101,2.679,1
55.101,2.952,1
55.106,3.241,1
55.106,3.667,1
55.108,3.506,1
55.108,3.708,1
55.117,4.196,1
55.118,4.719,1
55.119,2.912,1
55.119,3.121,1
55.130,4.064,1
55.130,4.147,1
55.134,3.313,1
55.134,3.520,1
55.145,3.105,1
55.145,3.506,1
55.154,4.001,1
55.154,4.251,1
55.156,3.910,1
55.156,4.081,1
55.157,3.179,1
55.158,3.311,1
55.211,3.320,1
55.211,3.397,1
55.213,3.608,1
55.213,3.717,1
55.290,3.438,1
55.290,3.523,1
55.293,3.201,1
55.293,3.385,1
55.310,3.623,1
55.310,3.719,1
55.313,3.218,1
55.313,3.400,1
55.360,3.382,1
55.360,3.592,1
55.362,2.922,1
55.362,3.006,1
55.366,3.808,1
55.366,4.354,1
55.369,2.963,1
55.369,3.035,1
55.372,2.571,1
55.372,2.624,1
55.373,2.151,1
55.374,2.395,1
55.376,2.291,1
55.376,2.462,1
55.379,2.913,1
55.379,3.148,1
55.381,2.424,1
55.381,2.596,1
55.385,2.944,1
55.385,3.111,1
55.416,3.583,1
55.417,3.638,1
55.445,2.856,1
55.445,3.111,1
55.470,2.493,1
55.470,2.576,1
55.473,3.221,1
55.473,3.428,1
55.475,2.548,1
55.475,2.652,1
55.478,2.830,1
55.478,2.989,1
55.505,3.159,1
55.505,3.400,1
55.507,3.480,1
55.507,3.604,1
55.509,2.726,1
55.509,3.035,1
55.515,3.214,1
55.515,3.304,1
55.564,3.058,1
55.564,3.277,1
55.567,3.077,1
55.567,3.181,1
55.603,3.530,1
55.603,3.723,1
55.603,2.824,1
55.604,3.007,1
55.625,3.224,1
55.625,3.305,1
55.641,6.225,1
55.641,6.351,1
55.656,5.198,1
55.656,5.298,1
55.659,3.797,1
55.659,4.088,1
55.668,4.231,1
55.669,4.419,1
55.672,3.335,1
55.672,3.643,1
55.689,2.694,1
55.689,2.983,1
55.707,2.897,1
55.708,3.077,1
55.764,3.149,1
55.764,3.413,1
55.769,3.721,1
55.769,3.987,1
55.772,3.768,1
55.772,4.081,1
55.773,3.066,1
55.773,3.320,1
55.794,3.291,1
55.794,3.522,1
55.796,2.476,1
55.796,2.687,1
55.815,3.080,1
55.816,3.372,1
55.845,2.835,1
55.845,3.064,1
55.884,4.559,1
55.884,4.899,1
55.917,5.555,1
55.917,5.655,1
55.938,2.983,1
55.938,3.255,1
55.940,2.519,1
55.940,2.691,1
55.943,2.292,1
55.943,2.515,1
55.963,4.774,1
55.963,4.854,1
55.966,3.663,1
55.966,3.756,1
55.988,3.712,1
55.988,3.815,1
56.043,3.081,1
56.044,3.313,1
56.130,3.235,1
56.130,3.357,1
56.147,3.332,1
56.147,3.590,1
56.149,2.244,1
56.149,2.417,1
56.151,2.078,1
56.151,2.332,1
56.181,4.609,1
56.181,4.987,1
56.182,3.722,1
56.182,3.808,1
56.199,3.473,1
56.199,3.708,1
56.216,4.521,1
56.216,4.599,1
56.220,2.618,1
56.220,2.884,1
56.223,2.807,1
56.223,2.868,1
56.236,3.085,1
56.236,3.433,1
56.238,2.645,1
56.238,2.878,1
56.249,3.613,1
56.249,4.010,1
56.251,3.761,1
56.252,3.958,1
56.253,2.631,1
56.253,2.694,1
56.269,3.994,1
56.269,4.195,1
56.271,3.502,1
56.271,3.716,1
56.347,4.811,1
56.347,5.121,1
56.351,4.563,1
56.351,4.726,1
56.354,3.195,1
56.354,3.258,1
56.355,2.286,1
56.356,2.431,1
56.357,1.900,1
56.357,2.171,1
56.360,2.867,1
56.360,2.939,1
56.362,2.490,1
56.362,2.550,1
56.365,3.151,1
56.365,3.252,1
56.367,3.390,1
56.367,3.453,1
56.370,3.578,1
56.370,3.708,1
56.372,2.236,1
56.372,2.290,1
56.384,3.249,1
56.384,3.383,1
56.388,3.018,1
56.388,3.338,1
56.389,2.631,1
56.390,3.126,1
56.392,2.175,1
56.392,2.308,1
56.394,2.312,1
56.394,2.645,1
56.400,2.938,1
56.400,3.248,1
56.405,2.629,1
56.405,2.885,1
56.459,3.247,1
56.459,3.389,1
56.460,2.657,1
56.461,2.832,1
56.612,2.799,1
56.613,3.076,1
56.615,3.229,1
56.615,3.324,1
56.618,2.626,1
56.618,2.804,1
56.622,2.534,1
56.622,2.692,1
56.682,5.030,1
56.683,5.329,1
56.707,3.659,1
56.707,3.743,1
56.722,3.133,1
56.722,3.346,1
56.727,3.801,1
56.727,3.889,1
56.743,3.221,1
56.743,3.290,1
56.779,5.367,1
56.779,5.467,1
56.786,3.457,1
56.786,3.657,1
56.818,3.058,1
56.818,3.228,1
56.827,3.208,1
56.827,3.364,1
56.844,3.079,1
56.845,3.250,1
56.924,4.251,1
56.924,4.657,1
56.947,3.954,1
56.947,4.044,1
56.949,2.999,1
56.949,3.207,1
56.971,3.539,1
56.972,3.957,1
56.973,3.248,1
56.973,3.304,1
56.985,3.644,1
56.985,3.939,1
57.010,3.041,1
57.010,3.116,1
57.032,3.187,1
57.033,3.463,1
57.050,4.328,1
57.050,4.429,1
57.096,3.390,1
57.097,3.599,1
57.098,2.702,1
57.098,2.989,1
57.103,3.629,1
57.103,3.686,1
57.105,3.037,1
57.105,3.097,1
57.109,2.740,1
57.110,2.991,1
57.114,3.156,1
57.114,3.211,1
57.176,4.060,1
57.176,4.296,1
57.185,5.020,1
57.185,5.100,1
57.191,4.537,1
57.191,4.654,1
57.194,2.786,1
57.194,2.854,1
57.196,2.770,1
57.196,2.843,1
57.200,3.710,1
57.200,3.780,1
57.209,2.938,1
57.209,3.006,1
57.263,2.897,1
57.263,3.128,1
57.276,3.497,1
57.276,3.680,1
57.325,3.610,1
57.325,3.708,1
57.353,3.544,1
57.353,3.666,1
57.357,3.150,1
57.358,3.682,1
57.360,4.228,1
57.361,4.562,1
57.362,3.884,1
57.362,3.939,1
57.364,3.232,1
57.364,3.287,1
57.367,3.069,1
57.367,3.226,1
57.372,2.910,1
57.372,3.206,1
57.396,3.126,1
57.396,3.271,1
57.399,3.039,1
57.399,3.096,1
57.402,3.568,1
57.402,3.975,1
57.436,4.842,1
57.436,4.907,1
57.438,2.823,1
57.438,2.874,1
57.440,2.788,1
57.441,3.665,1
57.442,2.609,1
57.442,2.648,1
57.513,3.732,1
57.513,3.826,1
57.526,3.356,1
57.526,3.711,1
57.539,4.553,1
57.539,4.855,1
57.548,3.845,1
57.548,3.929,1
57.549,3.004,1
57.549,3.211,1
57.554,4.986,1
57.554,5.214,1
57.578,4.602,1
57.578,4.863,1
57.580,5.015,1
57.581,5.284,1
57.583,4.572,1
57.583,4.813,1
57.588,4.954,1
57.588,5.158,1
57.593,5.910,1
57.593,6.146,1
57.598,4.770,1
57.599,5.030,1
57.606,5.116,1
57.606,5.231,1
57.611,5.623,1
57.611,6.006,1
57.613,3.421,1
57.614,3.591,1
57.658,3.963,1
57.658,4.045,1
57.662,3.187,1
57.663,4.770,1
57.664,3.523,1
57.665,4.304,1
57.709,3.166,1
57.709,3.348,1
57.747,5.077,1
57.748,5.184,1
57.778,5.055,1
57.779,5.298,1
57.779,3.671,1
57.779,3.703,1
57.784,3.164,1
57.785,4.035,1
57.787,3.715,1
57.788,3.780,1
57.792,3.788,1
57.792,4.043,1
57.797,4.791,1
57.797,4.899,1
57.800,4.281,1
57.800,4.593,1
57.804,3.979,1
57.804,4.335,1
57.806,3.288,1
57.806,3.459,1
57.810,3.642,1
57.810,3.915,1
57.815,3.768,1
57.815,3.822,1
57.819,3.932,1
57.819,4.014,1
57.853,4.415,1
57.853,4.627,1
57.863,3.066,1
57.863,3.631,1
57.881,3.470,1
57.881,3.591,1
57.903,3.889,1
57.903,4.075,1
57.909,3.670,1
57.909,3.733,1
57.910,2.452,1
57.910,2.554,1
57.912,2.699,1
57.912,2.803,1
57.914,2.256,1
57.914,2.298,1
57.921,3.114,1
57.922,3.327,1
57.924,3.340,1
57.924,3.429,1
57.939,3.431,1
57.939,3.595,1
57.983,2.898,1
57.984,3.165,1
57.986,3.194,1
57.986,3.369,1
57.989,3.199,1
57.989,3.491,1
58.023,4.362,1
58.024,4.578,1
58.031,3.014,1
58.031,3.230,1
58.040,3.673,1
58.040,3.921,1
58.068,4.389,1
58.068,4.462,1
58.071,2.409,1
58.072,2.574,1
58.073,2.194,1
58.073,2.436,1
58.075,1.897,1
58.075,2.022,1
58.097,3.618,1
58.098,3.811,1
58.099,3.050,1
58.099,3.459,1
58.116,2.769,1
58.116,3.031,1
58.133,2.980,1
58.134,3.202,1
58.137,2.756,1
58.137,2.986,1
58.139,2.314,1
58.139,2.459,1
58.141,2.345,1
58.141,2.405,1
58.144,1.969,1
58.145,2.123,1
58.170,5.460,1
58.170,5.534,1
58.173,3.039,1
58.173,3.183,1
58.175,2.650,1
58.175,2.795,1
58.301,4.119,1
58.301,4.329,1
58.301,2.655,1
58.301,2.835,1
58.332,4.502,1
58.332,4.688,1
58.344,3.195,1
58.344,3.396,1
58.354,3.229,1
58.354,3.502,1
58.356,2.400,1
58.356,2.544,1
58.419,5.675,1
58.419,5.868,1
58.420,3.926,1
58.420,4.153,1
58.443,5.011,1
58.444,6.123,1
58.458,4.901,1
58.458,5.175,1
58.458,3.409,1
58.458,3.455,1
58.496,2.877,1
58.497,3.070,1
58.498,3.008,1
58.498,3.061,1
58.514,2.840,1
58.515,3.146,1
58.528,2.643,1
58.528,2.886,1
58.529,2.117,1
58.529,2.255,1
58.539,3.140,1
58.539,3.266,1
58.540,2.555,1
58.541,2.688,1
58.543,2.579,1
58.543,2.622,1
58.582,2.704,1
58.582,2.939,1
58.584,2.815,1
58.584,2.866,1
58.590,3.184,1
58.590,3.370,1
58.605,3.100,1
58.605,3.178,1
58.607,2.512,1
58.607,2.677,1
58.609,2.134,1
58.609,2.360,1
58.610,2.010,1
58.610,2.151,1
58.669,3.739,1
58.670,3.988,1
58.681,2.680,1
58.681,2.832,1
58.722,5.076,1
58.722,5.189,1
58.724,3.596,1
58.724,3.657,1
58.728,3.026,1
58.729,3.233,1
58.730,2.437,1
58.730,2.580,1
58.732,2.412,1
58.733,2.783,1
58.734,2.655,1
58.734,2.892,1
58.737,2.952,1
58.737,3.014,1
58.740,2.356,1
58.740,2.482,1
58.741,1.862,1
58.741,1.998,1
58.743,1.986,1
58.743,2.161,1
58.745,2.379,1
58.745,2.432,1
58.794,3.809,1
58.794,3.908,1
58.796,3.098,1
58.796,3.156,1
58.802,6.417,1
58.802,6.654,1
58.807,3.435,1
58.807,3.824,1
58.810,3.913,1
58.810,3.997,1
58.812,2.197,1
58.812,2.275,1
58.858,4.605,1
58.858,4.702,1
58.897,3.192,1
58.897,3.306,1
58.920,2.279,1
58.920,2.343,1
58.923,2.983,1
58.923,3.057,1
58.926,2.663,1
58.926,2.787,1
58.927,2.290,1
58.927,2.337,1
58.930,1.794,1
58.930,1.831,1
58.961,2.733,1
58.961,2.880,1
58.962,2.493,1
58.962,2.548,1
58.964,2.333,1
58.964,2.447,1
58.966,2.029,1
58.966,2.493,1
58.967,1.851,1
58.968,2.361,1
59.009,2.972,1
59.009,3.049,1
59.010,2.981,1
59.010,3.037,1
59.013,2.658,1
59.013,2.705,1
59.045,2.817,1
59.045,3.021,1
59.048,2.673,1
59.048,2.791,1
59.097,2.687,1
59.097,2.951,1
59.099,2.655,1
59.100,3.077,1
59.102,2.658,1
59.102,3.132,1
59.106,3.244,1
59.106,3.442,1
59.109,2.215,1
59.109,2.351,1
59.145,2.489,1
59.145,2.580,1
59.146,1.969,1
59.147,2.111,1
59.149,2.317,1
59.149,2.375,1
59.154,2.780,1
59.154,2.975,1
59.155,2.239,1
59.156,2.373,1
59.158,1.992,1
59.158,2.111,1
59.179,2.347,1
59.179,2.664,1
59.181,1.943,1
59.181,1.982,1
59.214,3.765,1
59.214,3.929,1
59.215,2.279,1
59.216,2.479,1
59.218,2.760,1
59.218,2.820,1
59.228,3.176,1
59.228,3.299,1
59.237,4.161,1
59.237,4.239,1
59.258,2.546,1
59.258,2.719,1
59.278,2.394,1
59.278,2.602,1
59.279,2.302,1
59.280,2.473,1
59.281,2.191,1
59.281,2.235,1
59.283,1.975,1
59.284,2.123,1
59.310,3.646,1
59.310,3.875,1
59.312,3.525,1
59.312,3.582,1
59.313,2.904,1
59.313,3.163,1
59.315,2.443,1
59.315,2.670,1
59.316,1.902,1
59.317,2.058,1
59.319,2.691,1
59.319,2.872,1
59.330,3.448,1
59.331,3.629,1
59.333,3.760,1
59.333,3.899,1
59.333,2.414,1
59.333,2.493,1
59.340,3.829,1
59.340,4.013,1
59.342,2.568,1
59.342,2.688,1
59.382,2.917,1
59.382,3.002,1
59.385,3.245,1
59.385,3.467,1
59.400,3.555,1
59.400,3.731,1
59.437,3.457,1
59.437,3.514,1
59.439,3.374,1
59.439,3.453,1
59.441,2.235,1
59.441,2.413,1
59.471,3.833,1
59.471,3.973,1
59.482,4.409,1
59.482,4.503,1
59.482,2.772,1
59.482,2.930,1
59.484,1.875,1
59.485,2.011,1
59.487,2.186,1
59.487,2.389,1
59.497,2.683,1
59.497,2.850,1
59.499,2.301,1
59.499,2.439,1
59.501,2.203,1
59.501,2.354,1
59.502,2.267,1
59.502,2.572,1
59.506,3.118,1
59.507,3.311,1
59.509,2.649,1
59.509,2.846,1
59.513,3.925,1
59.513,4.003,1
59.515,4.363,1
59.515,4.511,1
59.517,3.759,1
59.517,3.911,1
59.520,3.817,1
59.520,4.073,1
59.521,2.993,1
59.521,3.050,1
59.522,2.386,1
59.522,2.616,1
59.525,2.740,1
59.525,2.875,1
59.529,2.468,1
59.529,2.593,1
59.531,2.598,1
59.531,2.792,1
59.558,3.434,1
59.558,3.619,1
59.589,3.945,1
59.590,4.189,1
59.591,2.332,1
59.591,2.493,1
59.593,2.242,1
59.593,2.388,1
59.673,4.481,1
59.673,4.558,1
59.693,4.888,1
59.693,4.966,1
59.696,2.996,1
59.696,3.071,1
59.712,2.909,1
59.712,3.095,1
59.715,2.659,1
59.715,2.897,1
59.739,4.104,1
59.740,4.580,1
59.742,3.096,1
59.742,3.235,1
59.762,2.970,1
59.762,3.192,1
59.763,2.509,1
59.764,2.702,1
59.766,2.535,1
59.766,2.776,1
59.768,2.141,1
59.768,2.428,1
59.777,3.005,1
59.777,3.289,1
59.779,3.090,1
59.779,3.280,1
59.782,2.510,1
59.783,3.491,1
59.784,2.815,1
59.784,2.944,1
59.785,2.030,1
59.785,2.144,1
59.791,2.966,1
59.791,3.149,1
59.807,2.723,1
59.808,2.911,1
59.820,2.921,1
59.820,3.163,1
59.850,3.368,1
59.851,3.590,1
59.851,2.310,1
59.851,2.441,1
59.853,2.174,1
59.853,2.365,1
59.871,2.666,1
59.871,2.950,1
59.873,2.497,1
59.873,2.658,1
59.876,2.221,1
59.876,2.272,1
59.877,1.708,1
59.877,2.024,1
59.908,2.564,1
59.908,2.784,1
59.910,3.096,1
59.910,3.156,1
59.912,2.581,1
59.913,2.721,1
59.914,2.362,1
59.914,2.516,1
59.916,2.391,1
59.916,2.536,1
59.918,2.084,1
59.918,2.149,1
59.920,2.372,1
59.920,2.629,1
59.937,3.230,1
59.938,3.460,1
59.939,2.380,1
59.939,2.571,1
59.941,1.756,1
59.941,1.924,1
59.977,2.741,1
59.977,2.931,1
60.003,4.291,1
60.004,4.536,1
60.015,2.613,1
60.015,2.861,1
60.016,2.663,1
60.017,2.826,1
60.026,3.217,1
60.026,3.436,1
60.027,2.448,1
60.027,2.508,1
60.029,2.292,1
60.029,2.456,1
60.031,3.014,1
60.031,3.079,1
60.042,3.297,1
60.042,3.371,1
60.051,2.525,1
60.051,2.821,1
60.056,3.564,1
60.056,3.626,1
60.076,3.413,1
60.076,3.549,1
60.126,3.023,1
60.126,3.114,1
60.136,3.748,1
60.136,3.833,1
60.192,2.563,1
60.192,2.763,1
60.193,1.997,1
60.193,2.200,1
60.312,2.631,1
60.312,2.829,1
60.335,3.007,1
60.335,3.098,1
60.337,2.936,1
60.337,3.008,1
60.343,4.590,1
60.343,4.966,1
60.343,3.464,1
60.343,3.481,1
60.359,5.079,1
60.359,5.202,1
60.361,4.028,1
60.361,4.210,1
60.364,2.838,1
60.364,3.370,1
60.366,2.552,1
60.366,2.685,1
60.370,3.039,1
60.370,3.130,1
60.379,3.091,1
60.379,3.168,1
60.384,3.010,1
60.384,3.153,1
60.391,2.838,1
60.392,3.324,1
60.394,2.819,1
60.394,3.005,1
60.406,3.843,1
60.406,4.035,1
60.426,3.227,1
60.426,3.289,1
60.431,4.732,1
60.431,4.950,1
60.432,3.542,1
60.432,3.649,1
60.469,3.411,1
60.469,3.606,1
60.488,4.528,1
60.488,4.881,1
60.489,3.100,1
60.489,3.148,1
60.556,4.790,1
60.556,5.056,1
60.558,4.184,1
60.559,4.569,1
60.563,4.655,1
60.563,4.854,1
60.576,8.554,1
60.577,8.770,1
60.581,9.648,1
60.581,9.919,1
60.584,6.761,1
60.585,4.963,1
60.585,5.023,1
60.585,7.866,1
60.609,3.559,1
60.610,3.690,1
60.651,3.815,1
60.652,4.356,1
60.653,2.728,1
60.653,2.920,1
60.717,3.704,1
60.717,3.947,1
60.720,3.387,1
60.720,3.465,1
60.726,4.591,1
60.726,4.769,1
60.741,2.966,1
60.741,3.211,1
60.743,3.192,1
60.743,3.350,1
60.748,3.236,1
60.748,3.325,1
60.756,2.326,1
60.756,2.629,1
60.759,3.250,1
60.759,3.344,1
60.770,3.131,1
60.770,3.179,1
60.783,5.076,1
60.783,5.168,1
60.786,4.661,1
60.786,4.829,1
60.787,3.480,1
60.788,3.688,1
60.832,3.209,1
60.832,3.382,1
60.838,4.437,1
60.838,4.505,1
60.841,5.062,1
60.841,5.254,1
60.845,5.489,1
60.845,5.549,1
60.848,4.979,1
60.848,5.038,1
60.849,3.486,1
60.849,3.591,1
60.906,9.195,1
60.907,9.269,1
60.912,11.009,1
60.912,8.424,1
60.912,11.242,1
60.912,8.458,1
60.918,3.626,1
60.918,3.694,1
60.945,3.770,1
60.945,3.833,1
60.952,2.655,1
60.952,2.823,1
60.958,3.723,1
60.958,3.895,1
60.991,8.371,1
60.991,8.416,1
61.005,8.053,1
61.005,8.109,1
61.025,12.580,1
61.025,12.650,1
61.049,2.839,1
61.049,3.066,1
61.060,2.621,1
61.060,2.962,1
61.061,2.250,1
61.061,2.310,1
61.068,4.015,1
61.068,4.085,1
61.069,2.967,1
61.069,3.121,1
61.071,3.084,1
61.071,3.142,1
61.073,2.715,1
61.074,3.179,1
61.077,3.318,1
61.077,3.392,1
61.081,3.901,1
61.082,4.250,1
61.138,2.914,1
61.139,3.151,1
61.168,5.810,1
61.168,6.204,1
61.172,6.685,1
61.172,6.790,1
61.191,5.955,1
61.191,6.033,1
61.242,3.610,1
61.242,3.888,1
61.244,2.639,1
61.244,2.838,1
61.246,2.867,1
61.246,2.911,1
61.264,4.580,1
61.264,4.685,1
61.272,3.029,1
61.272,3.334,1
61.285,3.691,1
61.285,3.760,1
61.317,4.156,1
61.317,4.402,1
61.319,3.903,1
61.319,3.958,1
61.343,6.874,1
61.343,4.949,1
61.344,8.158,1
61.344,6.220,1
61.416,3.570,1
61.416,3.854,1
61.434,2.933,1
61.434,2.992,1
61.444,4.088,1
61.444,4.498,1
61.463,3.038,1
61.463,3.406,1
61.470,2.899,1
61.470,2.985,1
61.478,4.935,1
61.478,5.029,1
61.483,2.982,1
61.483,3.133,1
61.489,2.890,1
61.489,3.007,1
61.495,3.387,1
61.495,3.454,1
61.498,3.867,1
61.498,3.925,1
61.502,3.302,1
61.502,3.365,1
61.506,4.707,1
61.506,4.768,1
61.508,3.189,1
61.508,3.374,1
61.513,3.392,1
61.513,3.513,1
61.531,3.358,1
61.532,3.650,1
61.555,3.340,1
61.555,3.419,1
61.558,3.459,1
61.558,3.669,1
61.561,3.358,1
61.561,3.546,1
61.565,3.428,1
61.565,3.711,1
61.567,3.323,1
61.567,3.514,1
61.571,3.633,1
61.571,3.764,1
61.579,3.111,1
61.579,3.207,1
61.619,2.653,1
61.619,2.821,1
61.620,2.242,1
